COD_MUNIC_IBGE,MUNIC_PROPONENTE,UF_PROPONENTE,NR_CONVENIO,count,soma_por_convenio
1100254,PRESIDENTE MEDICI,RO,738004,1,152943.15
1100254,PRESIDENTE MEDICI,RO,743562,7,251120.0
1100254,PRESIDENTE MEDICI,RO,744131,3,209600.0
1100254,PRESIDENTE MEDICI,RO,756680,5,113112.90000000001
1100254,PRESIDENTE MEDICI,RO,757941,6,238740.57
1100254,PRESIDENTE MEDICI,RO,763895,6,276860.0
1100254,PRESIDENTE MEDICI,RO,766440,3,170420.61
1100254,PRESIDENTE MEDICI,RO,766441,5,287176.88
1100254,PRESIDENTE MEDICI,RO,768948,1,92e3
1100254,PRESIDENTE MEDICI,RO,770570,5,216742.85
1100254,PRESIDENTE MEDICI,RO,774753,5,63822.060000000005
1100254,PRESIDENTE MEDICI,RO,782852,4,308426.62
1100254,PRESIDENTE MEDICI,RO,782854,3,161207.06
1100254,PRESIDENTE MEDICI,RO,782944,1,248900.0
1100254,PRESIDENTE MEDICI,RO,782982,5,293058.49
1100254,PRESIDENTE MEDICI,RO,786647,5,244789.93
1100254,PRESIDENTE MEDICI,RO,801231,1,279997.0
1100254,PRESIDENTE MEDICI,RO,801421,3,319230.83
1100254,PRESIDENTE MEDICI,RO,802578,1,40995.37
1100254,PRESIDENTE MEDICI,RO,804635,2,161624.69
1100254,PRESIDENTE MEDICI,RO,813473,1,100325.65
1100254,PRESIDENTE MEDICI,RO,817161,1,128400.0
1100254,PRESIDENTE MEDICI,RO,817409,1,146390.0
1100262,RIO CRESPO,RO,710913,3,122307.9
1100262,RIO CRESPO,RO,711257,3,196109.63
1100262,RIO CRESPO,RO,714147,1,338250.0
1100262,RIO CRESPO,RO,714948,2,101765.0
1100262,RIO CRESPO,RO,719109,8,243615.28
1100262,RIO CRESPO,RO,738188,2,87949.0
1100262,RIO CRESPO,RO,768547,5,213805.63999999998
1100262,RIO CRESPO,RO,775016,6,285951.42
1100262,RIO CRESPO,RO,777867,1,319e3
1100262,RIO CRESPO,RO,801409,4,239345.31
1100288,ROLIM DE MOURA,RO,711066,3,108089.83
1100288,ROLIM DE MOURA,RO,713263,1,83884.31
1100288,ROLIM DE MOURA,RO,714561,3,110298.0
1100288,ROLIM DE MOURA,RO,719020,2,106563.68
1100288,ROLIM DE MOURA,RO,721748,3,100477.0
1100288,ROLIM DE MOURA,RO,723239,1,235900.0
1100288,ROLIM DE MOURA,RO,729008,3,144540.94
1100288,ROLIM DE MOURA,RO,737629,2,229910.0
1100288,ROLIM DE MOURA,RO,756025,11,149519.66
1100288,ROLIM DE MOURA,RO,756457,4,173318.41
1100288,ROLIM DE MOURA,RO,756679,1,247896.24
1100288,ROLIM DE MOURA,RO,759871,7,427145.29
1100288,ROLIM DE MOURA,RO,760064,2,302274.67
1100288,ROLIM DE MOURA,RO,769427,4,467130.32999999996
1100288,ROLIM DE MOURA,RO,780714,2,177110.73
1100288,ROLIM DE MOURA,RO,781214,2,248461.19
1100288,ROLIM DE MOURA,RO,786648,4,299939.65
1100288,ROLIM DE MOURA,RO,786917,4,304174.06
1100288,ROLIM DE MOURA,RO,786920,6,244475.5
1100288,ROLIM DE MOURA,RO,797577,3,129509.0
1100288,ROLIM DE MOURA,RO,801539,1,125588.0
1100288,ROLIM DE MOURA,RO,809874,5,217836.72
1100288,ROLIM DE MOURA,RO,816750,3,328799.99
1100288,ROLIM DE MOURA,RO,817375,1,377280.0
1100288,ROLIM DE MOURA,RO,817989,2,101100.0
1100288,ROLIM DE MOURA,RO,822263,6,940707.97
1100288,ROLIM DE MOURA,RO,823977,2,312962.7
1100296,SANTA LUZIA D'OESTE,RO,712345,3,87906.2
1100296,SANTA LUZIA D'OESTE,RO,717292,2,461345.82999999996
1100296,SANTA LUZIA D'OESTE,RO,734543,1,24e4
1100296,SANTA LUZIA D'OESTE,RO,734698,1,183500.0
1100296,SANTA LUZIA D'OESTE,RO,734720,2,101950.0
1100296,SANTA LUZIA D'OESTE,RO,734738,7,246017.67
1100296,SANTA LUZIA D'OESTE,RO,742265,2,67494.0
1100296,SANTA LUZIA D'OESTE,RO,752079,4,66221.99
1100296,SANTA LUZIA D'OESTE,RO,761457,3,135200.0
1100296,SANTA LUZIA D'OESTE,RO,762171,4,148870.58
1100296,SANTA LUZIA D'OESTE,RO,768319,4,445456.68
1100296,SANTA LUZIA D'OESTE,RO,768477,1,213900.0
1100296,SANTA LUZIA D'OESTE,RO,768985,1,213e3
1100296,SANTA LUZIA D'OESTE,RO,782831,1,29e4
1100296,SANTA LUZIA D'OESTE,RO,783152,6,331376.97000000003
1100296,SANTA LUZIA D'OESTE,RO,783282,1,2e5
1100296,SANTA LUZIA D'OESTE,RO,788403,1,132890.0
1100296,SANTA LUZIA D'OESTE,RO,795840,3,137720.0
1100296,SANTA LUZIA D'OESTE,RO,798855,2,447618.0
1100296,SANTA LUZIA D'OESTE,RO,799449,1,144e3
1100296,SANTA LUZIA D'OESTE,RO,799485,2,239127.88
1100296,SANTA LUZIA D'OESTE,RO,801243,3,379537.18
1100296,SANTA LUZIA D'OESTE,RO,801245,4,242669.73
1100296,SANTA LUZIA D'OESTE,RO,801394,4,247710.67
1100296,SANTA LUZIA D'OESTE,RO,802577,3,307526.52999999997
1100296,SANTA LUZIA D'OESTE,RO,809909,4,131499.49
1100296,SANTA LUZIA D'OESTE,RO,813261,3,176776.18
1100296,SANTA LUZIA D'OESTE,RO,814367,1,258500.0
1100296,SANTA LUZIA D'OESTE,RO,817128,4,62734.0
1100296,SANTA LUZIA D'OESTE,RO,817187,2,181565.51
1100296,SANTA LUZIA D'OESTE,RO,817452,3,313538.69
1100296,SANTA LUZIA D'OESTE,RO,817486,2,243806.14
1100296,SANTA LUZIA D'OESTE,RO,824978,1,355800.0
1100296,SANTA LUZIA D'OESTE,RO,825152,3,466775.9
1100296,SANTA LUZIA D'OESTE,RO,825667,2,332340.98
1100296,SANTA LUZIA D'OESTE,RO,825771,4,248410.94
1100296,SANTA LUZIA D'OESTE,RO,826130,4,313980.76
1100304,VILHENA,RO,708365,7,459909.61
1100304,VILHENA,RO,708812,2,94214.27
1100304,VILHENA,RO,710788,11,165062.69
1100304,VILHENA,RO,711271,6,362691.45999999996
1100304,VILHENA,RO,712912,8,611452.66
1100304,VILHENA,RO,716163,7,243001.33
1100304,VILHENA,RO,718507,4,143097.56
1100304,VILHENA,RO,722587,3,83774.0
1100304,VILHENA,RO,734112,2,96604.31000000001
1100304,VILHENA,RO,734700,10,307356.05
1100304,VILHENA,RO,734836,5,201568.66999999998
1100304,VILHENA,RO,734987,5,126324.62
1100304,VILHENA,RO,734993,6,99793.78
1100304,VILHENA,RO,735004,1,204619.17
1100304,VILHENA,RO,735342,1,97500.0
1100304,VILHENA,RO,740876,5,680499.84
1100304,VILHENA,RO,742515,7,226597.19999999998
1100304,VILHENA,RO,758173,3,104869.05
1100304,VILHENA,RO,758174,5,471881.58
1100304,VILHENA,RO,760229,3,299290.0
1100304,VILHENA,RO,760245,2,314285.65
1100304,VILHENA,RO,760246,4,104675.28
1100304,VILHENA,RO,771854,8,564251.54
1100304,VILHENA,RO,774161,7,477239.76
1100304,VILHENA,RO,774680,1,128e3
1100304,VILHENA,RO,774961,7,489979.59
1100304,VILHENA,RO,777227,10,388888.61
1100304,VILHENA,RO,777993,2,109950.0
1100304,VILHENA,RO,781279,2,137e3
1100304,VILHENA,RO,781280,6,213246.97
1100304,VILHENA,RO,781282,7,363709.95
1100304,VILHENA,RO,782282,2,144967.24000000002
1100304,VILHENA,RO,783274,7,347179.29
1100304,VILHENA,RO,786863,6,246136.25
1100304,VILHENA,RO,786864,5,107697.99
1100304,VILHENA,RO,787920,1,309e3
1100304,VILHENA,RO,788395,11,490902.83
1100304,VILHENA,RO,791836,3,250149.0
1100304,VILHENA,RO,816823,2,430291.69000000006
1100304,VILHENA,RO,817536,1,38e4
1100320,SAO MIGUEL DO GUAPORE,RO,707788,7,195081.49
1100320,SAO MIGUEL DO GUAPORE,RO,713963,4,145011.87
1100320,SAO MIGUEL DO GUAPORE,RO,713968,4,142228.01
1100320,SAO MIGUEL DO GUAPORE,RO,714552,3,129370.0
1100320,SAO MIGUEL DO GUAPORE,RO,721723,9,97745.0
1100320,SAO MIGUEL DO GUAPORE,RO,721746,2,106830.0
1100320,SAO MIGUEL DO GUAPORE,RO,725884,4,104407.81
1100320,SAO MIGUEL DO GUAPORE,RO,734512,6,228808.99
1100320,SAO MIGUEL DO GUAPORE,RO,737397,4,119798.0
1100320,SAO MIGUEL DO GUAPORE,RO,750072,2,117341.0
1100320,SAO MIGUEL DO GUAPORE,RO,761437,3,298538.0
1100320,SAO MIGUEL DO GUAPORE,RO,763923,5,256974.0
1100320,SAO MIGUEL DO GUAPORE,RO,782853,3,507557.94
1100320,SAO MIGUEL DO GUAPORE,RO,783545,4,246846.0
1100320,SAO MIGUEL DO GUAPORE,RO,788411,2,471500.0
1100320,SAO MIGUEL DO GUAPORE,RO,790874,1,327e3
1100320,SAO MIGUEL DO GUAPORE,RO,799447,1,168800.0
1100320,SAO MIGUEL DO GUAPORE,RO,800329,7,125288.0
1100320,SAO MIGUEL DO GUAPORE,RO,801459,1,308e3
1100320,SAO MIGUEL DO GUAPORE,RO,801460,2,298997.25
1100320,SAO MIGUEL DO GUAPORE,RO,801463,2,150458.0
1100320,SAO MIGUEL DO GUAPORE,RO,805027,2,125040.14000000001
1100320,SAO MIGUEL DO GUAPORE,RO,811077,1,256e3
1100320,SAO MIGUEL DO GUAPORE,RO,815131,1,114999.99
1100320,SAO MIGUEL DO GUAPORE,RO,815767,2,380950.0
1100320,SAO MIGUEL DO GUAPORE,RO,817202,4,290250.0
1100320,SAO MIGUEL DO GUAPORE,RO,817545,3,325031.71
1100320,SAO MIGUEL DO GUAPORE,RO,818165,3,133349.0
1100338,NOVA MAMORE,RO,706805,1,121100.0
1100338,NOVA MAMORE,RO,721665,5,124890.0
1100338,NOVA MAMORE,RO,722767,4,15e4
1100338,NOVA MAMORE,RO,727786,3,98430.0
1100338,NOVA MAMORE,RO,734732,3,104389.0
1100338,NOVA MAMORE,RO,737326,4,630732.7
1100338,NOVA MAMORE,RO,741755,1,45600.0
1100338,NOVA MAMORE,RO,752012,6,71288.26
1100338,NOVA MAMORE,RO,764751,3,167177.0
1100338,NOVA MAMORE,RO,767527,3,98440.0
1100338,NOVA MAMORE,RO,775156,1,113800.0
1100338,NOVA MAMORE,RO,787547,1,342300.0
1100338,NOVA MAMORE,RO,791086,1,61e4
1100338,NOVA MAMORE,RO,793517,3,375913.5
1100338,NOVA MAMORE,RO,797839,2,75425.98999999999
1100338,NOVA MAMORE,RO,801586,4,253732.06
1100346,ALVORADA D'OESTE,RO,707702,7,321395.35
1100346,ALVORADA D'OESTE,RO,708167,3,497235.16000000003
1100346,ALVORADA D'OESTE,RO,715076,3,205383.36000000002
1100346,ALVORADA D'OESTE,RO,719026,3,108440.78
1100346,ALVORADA D'OESTE,RO,720585,11,158582.21
1100346,ALVORADA D'OESTE,RO,734598,3,200369.98
1100346,ALVORADA D'OESTE,RO,735005,3,210375.81
1100346,ALVORADA D'OESTE,RO,738121,1,154e3
1100346,ALVORADA D'OESTE,RO,752075,1,36049.65
1100346,ALVORADA D'OESTE,RO,757774,3,249337.38
1100346,ALVORADA D'OESTE,RO,760794,5,208277.0
1100346,ALVORADA D'OESTE,RO,782819,1,327e3
1100346,ALVORADA D'OESTE,RO,782948,2,522e3
1100346,ALVORADA D'OESTE,RO,783516,4,84544.0
1100346,ALVORADA D'OESTE,RO,784490,9,497789.25
1100346,ALVORADA D'OESTE,RO,785645,1,12e4
1100346,ALVORADA D'OESTE,RO,785936,1,139500.0
1100346,ALVORADA D'OESTE,RO,788128,2,41863.869999999995
1100346,ALVORADA D'OESTE,RO,801423,1,419980.0
1100379,ALTO ALEGRE DOS PARECIS,RO,709639,2,83683.37
1100379,ALTO ALEGRE DOS PARECIS,RO,710859,4,203276.04
1100379,ALTO ALEGRE DOS PARECIS,RO,711054,1,99500.0
1100379,ALTO ALEGRE DOS PARECIS,RO,711106,1,272800.0
1100379,ALTO ALEGRE DOS PARECIS,RO,711291,1,204500.0
1100379,ALTO ALEGRE DOS PARECIS,RO,734345,6,421416.92
1100379,ALTO ALEGRE DOS PARECIS,RO,734759,4,356144.57
1100379,ALTO ALEGRE DOS PARECIS,RO,734994,1,53800.0
1100379,ALTO ALEGRE DOS PARECIS,RO,735319,2,95200.0
1100379,ALTO ALEGRE DOS PARECIS,RO,738968,2,87237.5
1100379,ALTO ALEGRE DOS PARECIS,RO,744161,7,203168.0
1100379,ALTO ALEGRE DOS PARECIS,RO,744548,5,144359.0
1100379,ALTO ALEGRE DOS PARECIS,RO,754297,2,113200.0
1100379,ALTO ALEGRE DOS PARECIS,RO,756067,1,208295.45
1100379,ALTO ALEGRE DOS PARECIS,RO,760780,2,206200.0
1100379,ALTO ALEGRE DOS PARECIS,RO,762744,4,198510.62
1100379,ALTO ALEGRE DOS PARECIS,RO,765771,3,117697.0
1100379,ALTO ALEGRE DOS PARECIS,RO,769403,3,233074.99
1100379,ALTO ALEGRE DOS PARECIS,RO,769404,3,229026.78999999998
1100379,ALTO ALEGRE DOS PARECIS,RO,769405,3,208908.51
1100379,ALTO ALEGRE DOS PARECIS,RO,770323,5,198594.65
1100379,ALTO ALEGRE DOS PARECIS,RO,770503,1,133990.0
1100379,ALTO ALEGRE DOS PARECIS,RO,772240,3,32170.0
1100379,ALTO ALEGRE DOS PARECIS,RO,775148,5,134198.0
1100379,ALTO ALEGRE DOS PARECIS,RO,777174,1,33e4
1100379,ALTO ALEGRE DOS PARECIS,RO,783147,1,272900.0
1100379,ALTO ALEGRE DOS PARECIS,RO,783276,1,323650.0
1100379,ALTO ALEGRE DOS PARECIS,RO,783337,3,83330.0
1100379,ALTO ALEGRE DOS PARECIS,RO,799472,4,253455.79
1100379,ALTO ALEGRE DOS PARECIS,RO,801228,1,346997.0
1100379,ALTO ALEGRE DOS PARECIS,RO,801415,2,350032.38
1100379,ALTO ALEGRE DOS PARECIS,RO,801457,2,176800.0
1100379,ALTO ALEGRE DOS PARECIS,RO,802556,1,160050.46
1100379,ALTO ALEGRE DOS PARECIS,RO,816301,3,322899.52
1100379,ALTO ALEGRE DOS PARECIS,RO,817082,5,154648.01
1100379,ALTO ALEGRE DOS PARECIS,RO,818911,1,327990.0
1100379,ALTO ALEGRE DOS PARECIS,RO,828171,1,300500.0
1100403,ALTO PARAISO,RO,706802,4,434637.53
1100403,ALTO PARAISO,RO,707443,2,101100.0
1100403,ALTO PARAISO,RO,708767,8,436391.88
1100403,ALTO PARAISO,RO,710672,2,103092.8
1100403,ALTO PARAISO,RO,710902,5,300358.79
1100403,ALTO PARAISO,RO,711169,8,136430.0
1100403,ALTO PARAISO,RO,717298,4,81856.86
1100403,ALTO PARAISO,RO,718946,4,33130.0
1100403,ALTO PARAISO,RO,737345,4,158997.0
1100403,ALTO PARAISO,RO,738183,2,186270.0
1100403,ALTO PARAISO,RO,738540,7,136706.75
1100403,ALTO PARAISO,RO,738542,6,127814.91
1100403,ALTO PARAISO,RO,742176,2,195500.0
1100403,ALTO PARAISO,RO,743173,5,494477.73
1100403,ALTO PARAISO,RO,756593,3,201364.0
1100403,ALTO PARAISO,RO,756722,4,341351.96
1100403,ALTO PARAISO,RO,774690,5,63021.6
1100403,ALTO PARAISO,RO,783392,4,56908.0
1100403,ALTO PARAISO,RO,786662,1,229e3
1100403,ALTO PARAISO,RO,798576,3,488993.79
1100403,ALTO PARAISO,RO,801137,2,69330.56
1100403,ALTO PARAISO,RO,804422,2,68880.0
1100403,ALTO PARAISO,RO,811081,2,155570.0
1100452,BURITIS,RO,707664,1,126500.0
1100452,BURITIS,RO,713485,3,125462.72
1100452,BURITIS,RO,718712,6,289812.55
1100452,BURITIS,RO,719089,2,104750.0
1100452,BURITIS,RO,744125,2,89773.78
1100452,BURITIS,RO,761445,2,276649.91000000003
1100452,BURITIS,RO,783641,2,305558.66000000003
1100452,BURITIS,RO,784487,3,76159.36
1100452,BURITIS,RO,786654,5,254640.0
1100452,BURITIS,RO,786861,1,204100.0
1100452,BURITIS,RO,786941,1,232e3
1100452,BURITIS,RO,792171,3,410285.57
1100452,BURITIS,RO,798579,3,118490.08
1100452,BURITIS,RO,801468,4,247920.02000000002
1100452,BURITIS,RO,801469,2,227716.27000000002
1100452,BURITIS,RO,801471,4,208900.08000000002
1100452,BURITIS,RO,801474,1,84e3
1100452,BURITIS,RO,802103,7,232615.06
1100452,BURITIS,RO,806283,2,329697.61
1100452,BURITIS,RO,811078,1,123700.0
1100452,BURITIS,RO,817160,2,80032.77
1100452,BURITIS,RO,817420,1,348e3
1100502,NOVO HORIZONTE DO OESTE,RO,706755,3,131890.0
1100502,NOVO HORIZONTE DO OESTE,RO,710801,7,198615.84
1100502,NOVO HORIZONTE DO OESTE,RO,710904,4,240770.2
1100502,NOVO HORIZONTE DO OESTE,RO,714553,2,109190.0
1100502,NOVO HORIZONTE DO OESTE,RO,717431,2,104550.0
1100502,NOVO HORIZONTE DO OESTE,RO,721315,8,44440.0
1100502,NOVO HORIZONTE DO OESTE,RO,721684,3,101154.0
1100502,NOVO HORIZONTE DO OESTE,RO,783150,1,275e3
1100502,NOVO HORIZONTE DO OESTE,RO,783336,1,104990.0
1100502,NOVO HORIZONTE DO OESTE,RO,793086,1,156300.0
1100502,NOVO HORIZONTE DO OESTE,RO,800317,2,246350.0
1100502,NOVO HORIZONTE DO OESTE,RO,801138,1,256e3
1100502,NOVO HORIZONTE DO OESTE,RO,801425,3,180703.23
1100502,NOVO HORIZONTE DO OESTE,RO,811080,3,84544.0
1100502,NOVO HORIZONTE DO OESTE,RO,815274,1,77900.0
1100502,NOVO HORIZONTE DO OESTE,RO,816295,2,285226.77999999997
1100601,CACAULANDIA,RO,711126,4,100391.56
1100601,CACAULANDIA,RO,711269,1,132822.58
1100601,CACAULANDIA,RO,711322,2,206909.95
1100601,CACAULANDIA,RO,712599,6,251480.93000000002
1100601,CACAULANDIA,RO,714949,1,106300.0
1100601,CACAULANDIA,RO,718499,1,215e3
1100601,CACAULANDIA,RO,736980,3,21e4
1100601,CACAULANDIA,RO,743408,5,236259.75
1100601,CACAULANDIA,RO,756595,1,27e4
1100601,CACAULANDIA,RO,756677,1,203e3
1100601,CACAULANDIA,RO,756690,1,153200.0
1100601,CACAULANDIA,RO,760248,3,293561.3
1100601,CACAULANDIA,RO,765838,3,185105.14
1100601,CACAULANDIA,RO,768952,3,99345.0
1100601,CACAULANDIA,RO,770744,23,44154.96
1100601,CACAULANDIA,RO,782941,5,100068.0
1100601,CACAULANDIA,RO,787292,7,263218.24
1100601,CACAULANDIA,RO,787529,4,134420.0
1100601,CACAULANDIA,RO,787531,1,254490.0
1100700,CAMPO NOVO DE RONDONIA,RO,708482,1,119900.0
1100700,CAMPO NOVO DE RONDONIA,RO,709230,14,144492.47
1100700,CAMPO NOVO DE RONDONIA,RO,712594,1,101500.0
1100700,CAMPO NOVO DE RONDONIA,RO,718942,4,246089.97
1100700,CAMPO NOVO DE RONDONIA,RO,719077,1,82875.0
1100700,CAMPO NOVO DE RONDONIA,RO,721730,7,369500.0
1100700,CAMPO NOVO DE RONDONIA,RO,722266,5,263858.7
1100700,CAMPO NOVO DE RONDONIA,RO,728455,6,101731.76
1100700,CAMPO NOVO DE RONDONIA,RO,737227,6,237674.49
1100700,CAMPO NOVO DE RONDONIA,RO,737309,2,121600.93000000001
1100700,CAMPO NOVO DE RONDONIA,RO,737323,7,389534.67
1100700,CAMPO NOVO DE RONDONIA,RO,739923,3,127910.0
1100700,CAMPO NOVO DE RONDONIA,RO,742367,6,212413.46
1100700,CAMPO NOVO DE RONDONIA,RO,742893,2,148650.0
1100700,CAMPO NOVO DE RONDONIA,RO,744123,3,148930.0
1100700,CAMPO NOVO DE RONDONIA,RO,756065,1,198890.0
1100700,CAMPO NOVO DE RONDONIA,RO,756243,5,342278.81
1100700,CAMPO NOVO DE RONDONIA,RO,761458,6,225650.0
1100700,CAMPO NOVO DE RONDONIA,RO,763695,3,128573.0
1100700,CAMPO NOVO DE RONDONIA,RO,763907,5,293388.8
1100700,CAMPO NOVO DE RONDONIA,RO,766107,1,192e3
1100700,CAMPO NOVO DE RONDONIA,RO,767729,1,18e4
1100700,CAMPO NOVO DE RONDONIA,RO,769424,5,294904.57
1100700,CAMPO NOVO DE RONDONIA,RO,769431,5,330332.23
1100700,CAMPO NOVO DE RONDONIA,RO,769432,4,269775.7
1100700,CAMPO NOVO DE RONDONIA,RO,769462,4,468113.59
1100700,CAMPO NOVO DE RONDONIA,RO,769463,1,93600.0
1100700,CAMPO NOVO DE RONDONIA,RO,770532,4,127610.0
1100700,CAMPO NOVO DE RONDONIA,RO,770745,9,92876.9
1100700,CAMPO NOVO DE RONDONIA,RO,780922,2,267950.0
1100700,CAMPO NOVO DE RONDONIA,RO,783125,2,77847.0
1100700,CAMPO NOVO DE RONDONIA,RO,783141,2,234938.63
1100700,CAMPO NOVO DE RONDONIA,RO,783277,1,242e3
1100700,CAMPO NOVO DE RONDONIA,RO,788398,3,392578.12
1100700,CAMPO NOVO DE RONDONIA,RO,790872,4,138306.0
1100700,CAMPO NOVO DE RONDONIA,RO,791500,3,162422.0
1100700,CAMPO NOVO DE RONDONIA,RO,792188,2,301814.01
1100700,CAMPO NOVO DE RONDONIA,RO,801431,1,409999.0
1100700,CAMPO NOVO DE RONDONIA,RO,801478,3,311848.0
1100700,CAMPO NOVO DE RONDONIA,RO,801728,3,149670.0
1100700,CAMPO NOVO DE RONDONIA,RO,804757,3,194200.0
1100700,CAMPO NOVO DE RONDONIA,RO,817446,1,305e3
1100809,CANDEIAS DO JAMARI,RO,705264,2,84713.48
1100809,CANDEIAS DO JAMARI,RO,706180,4,1241705.8800000001
1100809,CANDEIAS DO JAMARI,RO,708362,3,115284.40999999999
1100809,CANDEIAS DO JAMARI,RO,708363,2,137004.08
1100809,CANDEIAS DO JAMARI,RO,708364,3,99800.79000000001
1100809,CANDEIAS DO JAMARI,RO,708993,2,380200.0
1100809,CANDEIAS DO JAMARI,RO,710744,8,1527322.8
1100809,CANDEIAS DO JAMARI,RO,710810,5,448753.74
1100809,CANDEIAS DO JAMARI,RO,711077,1,122e3
1100809,CANDEIAS DO JAMARI,RO,717160,5,227900.0
1100809,CANDEIAS DO JAMARI,RO,721728,6,152856.2
1100809,CANDEIAS DO JAMARI,RO,727548,3,356373.8
1100809,CANDEIAS DO JAMARI,RO,733911,1,289e3
1100809,CANDEIAS DO JAMARI,RO,738156,4,155634.99
1100809,CANDEIAS DO JAMARI,RO,741016,1,93698.05
1100809,CANDEIAS DO JAMARI,RO,741019,2,178088.45
1100809,CANDEIAS DO JAMARI,RO,741023,2,970863.53
1100809,CANDEIAS DO JAMARI,RO,752010,2,26888.879999999997
1100809,CANDEIAS DO JAMARI,RO,756509,1,99613.22
1100809,CANDEIAS DO JAMARI,RO,756510,1,119e3
1100809,CANDEIAS DO JAMARI,RO,756511,4,182391.9
1100809,CANDEIAS DO JAMARI,RO,756513,4,399157.39
1100809,CANDEIAS DO JAMARI,RO,756514,5,412998.45
1100809,CANDEIAS DO JAMARI,RO,756515,4,420542.3
1100809,CANDEIAS DO JAMARI,RO,787282,1,238779.94
1100908,CASTANHEIRAS,RO,706649,1,103650.0
1100908,CASTANHEIRAS,RO,709202,10,100352.0
1100908,CASTANHEIRAS,RO,717683,3,187176.91999999998
1100908,CASTANHEIRAS,RO,720271,3,257168.3
1100908,CASTANHEIRAS,RO,721731,1,98e3
1100908,CASTANHEIRAS,RO,722269,2,152888.87
1100908,CASTANHEIRAS,RO,738136,4,154700.0
1100908,CASTANHEIRAS,RO,738849,2,131500.0
1100908,CASTANHEIRAS,RO,740089,3,201653.35
1100908,CASTANHEIRAS,RO,763187,2,101500.0
1100908,CASTANHEIRAS,RO,774748,1,179400.0
1100908,CASTANHEIRAS,RO,776610,5,254400.0
1100908,CASTANHEIRAS,RO,779622,5,227645.06
1100908,CASTANHEIRAS,RO,781923,1,114110.96
1100924,CHUPINGUAIA,RO,710892,3,191019.99
1100924,CHUPINGUAIA,RO,733524,3,207437.5
1100924,CHUPINGUAIA,RO,734539,4,256500.0
1100924,CHUPINGUAIA,RO,735441,2,201113.65000000002
1100924,CHUPINGUAIA,RO,738138,1,150999.0
1100924,CHUPINGUAIA,RO,742192,4,92800.0
1100924,CHUPINGUAIA,RO,744492,1,90115.0
1100924,CHUPINGUAIA,RO,761440,3,226589.0
1100924,CHUPINGUAIA,RO,767710,2,105409.0
1100924,CHUPINGUAIA,RO,774761,1,266e3
1100924,CHUPINGUAIA,RO,783542,1,266e3
1100924,CHUPINGUAIA,RO,786660,1,196900.0
1100924,CHUPINGUAIA,RO,786862,1,102e3
1100924,CHUPINGUAIA,RO,786937,5,220342.3
1100940,CUJUBIM,RO,705682,3,133035.01
1100940,CUJUBIM,RO,710880,3,201539.19
1100940,CUJUBIM,RO,710914,4,281153.18
1100940,CUJUBIM,RO,710927,4,139562.43
1100940,CUJUBIM,RO,711023,4,100280.45999999999
1100940,CUJUBIM,RO,711047,3,102188.03
1100940,CUJUBIM,RO,711093,4,278921.95999999996
1100940,CUJUBIM,RO,734510,1,11914.73
1100940,CUJUBIM,RO,738167,2,102650.0
1100940,CUJUBIM,RO,756694,1,173e3
1100940,CUJUBIM,RO,757344,4,233442.11
1100940,CUJUBIM,RO,782817,2,65820.0
1100940,CUJUBIM,RO,784495,1,288500.0
1100940,CUJUBIM,RO,786916,2,16e4
1100940,CUJUBIM,RO,790897,3,269250.0
1100940,CUJUBIM,RO,796735,3,102420.0
1100940,CUJUBIM,RO,801236,2,159996.0
1100940,CUJUBIM,RO,804416,2,130689.0
1100940,CUJUBIM,RO,815128,1,89900.0
1101005,GOVERNADOR JORGE TEIXEIRA,RO,706810,4,121549.97
1101005,GOVERNADOR JORGE TEIXEIRA,RO,710684,3,126070.54000000001
1101005,GOVERNADOR JORGE TEIXEIRA,RO,744118,2,95220.0
1101005,GOVERNADOR JORGE TEIXEIRA,RO,756337,3,87778.26
1101005,GOVERNADOR JORGE TEIXEIRA,RO,761447,4,132049.0
1101005,GOVERNADOR JORGE TEIXEIRA,RO,767050,3,145500.41
1101005,GOVERNADOR JORGE TEIXEIRA,RO,782942,2,71547.97
1101005,GOVERNADOR JORGE TEIXEIRA,RO,783124,1,295302.09
1101005,GOVERNADOR JORGE TEIXEIRA,RO,783279,1,198489.0
1101005,GOVERNADOR JORGE TEIXEIRA,RO,793069,1,215e3
1101005,GOVERNADOR JORGE TEIXEIRA,RO,794600,7,250341.55
1101005,GOVERNADOR JORGE TEIXEIRA,RO,796677,5,199429.0
1101005,GOVERNADOR JORGE TEIXEIRA,RO,797450,3,349194.99
1101005,GOVERNADOR JORGE TEIXEIRA,RO,801248,5,228804.3
1101005,GOVERNADOR JORGE TEIXEIRA,RO,801406,1,173999.0
1101005,GOVERNADOR JORGE TEIXEIRA,RO,801424,7,474957.58999999997
1101005,GOVERNADOR JORGE TEIXEIRA,RO,801432,1,294200.0
1101005,GOVERNADOR JORGE TEIXEIRA,RO,801861,3,107620.0
1101005,GOVERNADOR JORGE TEIXEIRA,RO,805089,5,151218.63
1101104,ITAPUA DO OESTE,RO,709510,16,42541.44
1101104,ITAPUA DO OESTE,RO,710627,4,200517.16
1101104,ITAPUA DO OESTE,RO,710712,5,294658.39
1101104,ITAPUA DO OESTE,RO,710737,5,303411.81
1101104,ITAPUA DO OESTE,RO,711004,5,141641.78
1101104,ITAPUA DO OESTE,RO,711059,2,135185.5
1101104,ITAPUA DO OESTE,RO,717161,4,435900.0
